118.887	-1.48398	-19.7039	0	0
118.882	-1.52	-7.84896	0	0
121.723	-0.771344	-15.4781	0	0
118.887	-1.48398	-19.7039	0	0
118.882	-1.52	-7.84896	0	0
121.723	-0.771344	-15.4781	0	0
118.887	-1.48398	-19.7039	0	0
118.882	-1.52	-7.84896	0	0
121.723	-0.771344	-15.4781	0	0
118.887	-1.48398	-19.7039	0	0
118.882	-1.52	-7.84896	0	0
121.723	-0.771344	-15.4781	0	0
