0.2775	70.9116	269.846	36.1949	48.7512	156.08	61.3405	246.038	164.807	0.582942	3.26758	0	0	0	0	508.935	65.7788
0.2925	554.819	398.449	255.421	137.759	131.736	105.213	274.949	244.626	1.10852	0.28002		0	0	0	0	1217.16	108.415
0.3075	1032.55	260.617	54.8796	61.0237	232.072	192.63	86.0977	109.058	1.50373	0.208582	0	0	0	0	1405.56	106.734
0.3225	1011.96	333.407	43.4891	44.7449	97.2362	52.6045	531.639	247.897	1.11785	0.147178	0	0	0	0	1683.87	120.254
0.3375	1858.78	247.99	39.7603	32.0184	13.1775	15.6781	4.35267	10.0375	3.14159	0.34306		0	0	0	0	1915	243.765
0.3525	1811.89	151.332	43.635	68.6844	49.0191	61.7269	70.2865	115.981	2.03382	0.134616	0	0	0	0	1974.54	109.864
0.3675	1955.87	155.276	37.9875	45.8436	42.4544	54.9468	23.9874	44.7195	2.81541	1.30043		0	0	0	0	2059.49	111.1
0.3825	2116.69	200.298	6.1929	14.054	41.5263	31.6614	15.5645	25.9654	3.14151	0.184609	0	0	0	0	2180.72	199.868
0.3975	2065.62	258.073	5.27793	13.0085	23.6301	22.1005	18.2275	27.4857	3.14158	0.328674	0	0	0	0	2113.09	255.553
0.4125	2133.27	179.926	22.6156	31.1741	25.4242	29.695	127.212	125.009	2.51708	0.331793	0	0	0	0	2309.66	117.151
0.4275	2059.54	141.88	6.7175	14.2954	22.1536	17.3992	174.93	87.4216	3.14159	0.427263	0	0	0	0	2265.59	116.833
0.4425	2168.49	187.601	59.733	58.8132	175.277	113.944	39.5408	37.8048	2.46614	0.153583	0	0	0	0	2443.06	115.063
0.4575	1850.03	180.369	194.038	98.6501	118.328	84.7496	61.5609	50.0853	2.41531	0.0954845	0	0	0	0	2222.27	108.489
0.4725	1798.57	127.756	50.5575	40.87	197.152	78.8358	143.805	81.088	2.43992	0.0762846	0	0	0	0	2188.71	105.346
0.4875	2085.94	206.878	39.6539	57.6717	139.209	133.997	19.9711	33.3473	2.47642	0.276709	0	0	0	0	2284.67	103.327
0.5025	1702.38	133.436	83.7296	79.3797	124.695	97.0087	125.833	107.451	2.43448	0.0984317	0	0	0	0	2034.98	96.5551
0.5175	1760.17	122.623	39.2567	48.1321	164.305	85.6453	124.318	111.452	2.45225	0.0894807	0	0	0	0	2088.65	96.9084
0.5325	1622.6	111.565	122.788	52.113	73.2703	38.507	5.61263	10.8717	3.14159	0.522159	0	0	0	0	1824.82	90.0609
0.5475	1734.42	133.442	76.8974	49.5483	125.716	64.6707	117.078	88.9247	2.37921	0.114977	0	0	0	0	2054.57	95.3522
0.5625	1422.75	140.999	84.274	57.679	123.315	81.0088	43.5697	37.6264	2.78061	0.284865	0	0	0	0	1673.34	84.2893
0.5775	1488.99	137.588	34.747	36.6102	60.1919	43.7119	51.4396	57.1779	3.14159	0.186391	0	0	0	0	1638.02	134.063
0.5925	1034.93	205.215	177.499	81.1816	289.289	121.242	14.2986	16.9565	2.62444	0.153097	0	0	0	0	1514.81	83.835
0.6075	1136.27	101.66	40.772	43.6045	218.317	89.6365	146.383	101.736	2.38911	0.0804839	0	0	0	0	1540.77	82.5174
0.6225	1087.31	110.357	48.8535	45.4639	206.548	82.6555	222.741	124.959	2.19962	0.0755147	0	0	0	0	1565.65	84.6783
0.6375	584.139	143.718	236.593	93.0951	262.019	124.657	167.701	87.1648	2.27203	0.154135	0	0	0	0	1250.18	76.0975
0.6525	650.169	136.094	145.707	80.9226	344.333	132.005	166.477	90.4987	2.19738	0.127271	0	0	0	0	1306.32	78.1789
0.6675	861.397	142.86	140.866	97.5729	112.665	77.8923	330.215	208.181	1.91375	0.0852299	0	0	0	0	1446.88	84.6291
0.6825	631.684	115.279	78.4413	85.0368	248.832	111.169	298.224	233.167	2.09169	0.0883094	0	0	0	0	1257.56	78.0959
0.6975	406.293	175.699	279.951	98.2209	400.554	138.994	137.443	67.2994	2.12844	0.202608	0	0	0	0	1223.64	78.7846
0.7125	97.9676	168.891	414.58	94.5303	718.502	132.608	96.721	34.7298	2.79627	2.63603		0	0	0	0	1328.32	82.7351
0.7275	190.92	174.862	374.779	97.9625	535.138	132.569	111.193	44.605	1.92093	0.281696	0	0	0	0	1211.43	81.7397
0.7425	70.0188	161.569	408.533	88.7135	573.712	131.439	103.847	40.328	1.8453	0.513456	0	0	0	0	1156.26	80.2994
0.7575	157.294	182.437	291.7	88.3502	643.602	148.388	75.983	33.3961	1.946	0.339947	0	0	0	0	1168.42	79.3325
0.7725	283.924	151.428	466.241	108.327	370.994	134.116	173.792	66.0138	1.54666	0.131273	0	0	0	0	1294.89	84.9126
0.7875	13.3187	11.044	595.313	84.1249	640.887	91.8018	93.1432	29.3878	3.14159	2.69603		0	0	0	0	1342.87	82.0629
0.8025	170.769	193.277	686.42	121.172	543.267	160.622	113.488	42.4677	1.69934	0.229875	0	0	0	0	1513.77	91.1462
0.8175	9.6956	9.68856	775.007	92.9027	885.843	104.863	73.6726	26.2729	9.48661e-07	2.69857	0	0	0	0	1746.32	94.9315
0.8325	205.42	232.518	583.478	109.163	837.894	186.65	129.474	46.3843	1.69339	0.202737	0	0	0	0	1755.96	99.5411
0.8475	94.1094	266.788	662.48	109.123	910.616	232.775	191.649	63.7287	1.37045	0.174366	0	0	0	0	1859	105.203
0.8625	612.763	273.847	628.154	136.86	718.55	239.924	127.471	55.549	1.32175	0.0938011	0	0	0	0	2088	112.637
0.8775	739.107	262.831	759.381	165.561	730.484	226.729	153.89	57.9425	1.32315	0.0881017	0	0	0	0	2384.56	118.503
0.8925	204.908	256.554	885.179	131.992	1224.92	205.846	104.129	36.5094	1.54199	0.133041	0	0	0	0	2416.6	115.067
0.9075	278.407	260.915	1295.85	161.829	1033.04	213.169	106.17	37.9728	1.63772	0.165179	0	0	0	0	2712.55	121.451
0.9225	525.885	340.926	1135.5	186.011	1416.17	248.771	91.5647	35.7891	1.64358	0.123824	0	0	0	0	3169.79	133.769
0.9375	827.29	340.277	1375.31	187.84	1143.97	254.572	87.2567	36.07	1.75877	0.117231	0	0	0	0	3432.58	137.372
0.9525	1118.89	323.988	1810.46	213.303	984.052	256.427	161.141	51.7014	1.8507	0.112303	0	0	0	0	4074.16	151.97
0.9675	1752.31	349.438	1656.73	242.569	753.697	260.262	230.22	74.2075	1.88129	0.0946553	0	0	0	0	4393.63	152.162
0.9825	753.573	326.059	1928.91	191.299	1681.26	269.315	138.257	41.6602	2.16042	0.20602		0	0	0	0	4502.57	150.284
0.9975	448.959	705.859	2071.78	343.898	2104.97	426.051	196.014	83.91	1.96613	0.400214	0.438903	0.630848	-0.231921	0.428185	4820.1	140.133
1.0125	125.843	240.18	2951.45	337.73	2103.32	360.119	250.146	49.2225	1.75849	0.485	-0.360274	0.296902	-0.138747	1.33606	5430.63	146.703
1.0275	177.458	333.878	2816.87	465.548	2421.5	559.034	801.93	436.404	1.59199	0.536315	-0.0220115	0.360502	-1.06427	0.183165	6220.16	168.772
1.0425	1528.92	437.382	2920.52	346.839	2332.95	383.847	284.536	81.5324	1.85888	0.14727	0.358415	0.200331	0.447169	0.322876	7072.63	170.828
1.0575	2096.42	501.093	3387.02	475.888	1853.99	358.004	680.611	268.799	1.54565	0.125897	-0.112954	0.142422	0.649696	0.205756	8018.56	183.723
1.0725	571.379	444.923	4953.81	533.934	3507.43	438.315	279.865	104.796	1.51991	0.222763	0.0678442	0.256873	-0.240858	0.558418	9313.37	196.252
1.0875	583.2	422.18	5918.54	674.583	3791.73	425.69	408.698	222.203	1.43744	0.280381	-0.199748	0.191863	0.446878	0.494684	10704.9	211.803
1.1025	1804.61	558.856	5601.67	527.789	4492.8	509.643	287.84	120.519	1.72792	0.139984	0.202504	0.174815	0.5754	0.376455	12174.9	226.101
1.1175	2394.44	599.549	7015.65	753.457	4456.27	559.152	398.654	107.774	1.39031	0.129211	-0.00533545	0.121051	-0.267813	0.351249	14271.5	246.227
1.1325	1470.1	601.709	8855.29	642.319	5031.44	487.609	1046.96	500.707	1.46088	0.142274	-0.0565242	0.122601	0.836174	0.195303	16401.9	267.518
1.1475	2126.79	706.126	10705.4	897.447	5467.52	605.141	499.305	132.863	1.31611	0.150661	0.0609685	0.122721	-0.208048	0.419586	18789.7	280.565
1.1625	2955.4	697.984	11217.3	826.138	7533.28	659.209	665.732	155.882	1.46037	0.106028	0.146546	0.116001	0.465073	0.256856	22375.6	308.744
1.1775	2324.79	1071.26	16943.2	1435.76	6434.8	695.283	877.65	217.953	0.959945	0.276392	-0.247656	0.137447	0.220158	0.379869	26564.4	337.528
1.1925	3333.02	852.069	16867.2	1070.16	10114.5	750.303	780.699	268.935	1.35926	0.11274	0.0260028	0.104793	0.572566	0.269747	31099.1	366.428
1.2075	1570.65	678.516	20589.1	1190.95	11210.8	749.995	1851.28	968.657	0.981255	0.221853	-0.17351	0.0936299	0.837183	0.202566	35231.4	412.811
1.2225	1720.98	1080.44	24166.6	1369.22	12099.3	803.344	1558.06	1099.74	0.86831	0.350918	-0.186081	0.133315	0.664772	0.364569	39581.7	437.858
1.2375	1927.01	790.36	23153.2	930.069	13392.2	773.763	3611.1	1202.68	0.991818	0.185368	0.00188007	0.0942652	1.09226	0.0912204	42068.9	449.48
1.2525	4982.61	1017.29	24913.7	1374.47	12193	924.643	758.377	215.356	0.904486	0.141533	0.112446	0.0834742	-0.295469	0.337336	42846.6	431.527
1.2675	3513.28	1427.95	24090.8	1317.12	14517.7	882.87	631.894	76.5123	1.00373	0.156173	0.284756	0.209095	0.175797	0.322894	42713.4	421.321
1.2825	5741.16	2785.6	22365.7	2729.28	12469.7	823.754	612.626	76.4405	1.00773	0.219597	0.421881	0.398513	0.211383	0.304733	41162.6	414.847
1.2975	3364.22	539.73	23836.2	808.25	11319.1	850.734	444.593	61.4398	0.167156	0.417271	-0.176273	0.141325	-0.0593725	1.00777	38961.4	406.349
1.3125	5300.94	938.286	18908.9	1409.58	9999.85	872.618	661.691	337.909	0.609209	0.210499	-0.0733902	0.102645	0.55088	0.396632	34877.7	407.557
1.3275	5369.89	401.474	17644.6	832.407	6718.62	510.312	1309.78	871.201	0.189252	0.202539	-0.0151576	0.183326	0.999791	0.203099	31027.6	392.677
1.3425	6538.72	712.223	14953.8	701.688	6190.38	610.075	1044.67	779.938	0.110012	0.21813	0.153153	0.316003	-0.921464	0.273704	28671.5	362.923
1.3575	8314.41	853.839	11448	1305.34	5853.08	813.643	159.085	105.891	0.583249	0.142123	0.0103269	0.112143	0.47776	0.697045	25715.5	355.497
1.3725	7802.47	630.331	10883.6	693.831	4540.5	364.015	836.283	839.033	0.0164824	0.221644	0.128958	0.171563	-1.02515	0.278967	24072.2	346.373
1.3875	10098.5	970.287	7789.72	1240.56	4283	881.361	292.759	342.408	0.465613	0.127228	-0.174144	0.148894	1.04352	0.306326	22446.4	344.712
1.4025	11270.8	841.443	7526.14	804.952	2953	234.55	348.57	255.526	0.474276	0.0857358	0.208683	0.176593	1.12622	0.235646	22095.7	325.926
1.4175	13242.2	860.366	4688.3	995.46	3510.69	858.402	183.022	243.433	0.28402	0.115856	-0.399266	0.152056	0.803743	0.49947	21592.8	334.072
1.4325	14472.9	578.301	5069.03	594.695	1836.51	118.678	26.9286	17.8262	0.00011256	0.489188	6.04565e-05	0.55819	0.000596988	4.62769	21397.4	300.368
1.4475	14918.8	449.792	4085.86	453.977	1528.64	113.604	50.5149	26.6578	3.74915e-05	0.429514	-0.000349298	2.66435	0.000477672	4.645	20578.4	296.514
1.4625	13436.5	698.885	4652.18	785.286	1035	210.811	131.134	259.668	0.208829	0.178823	-0.00366564	0.667785	1.36964	0.322275	19254.3	310.447
1.4775	11156.3	905.848	2437.31	506.185	2845.78	802.943	18.9308	16.4658	0.165606	0.23814	1.06649	0.225334	0.469521	3.56931	16484.5	265.944
1.4925	9899.89	682.199	2129.19	366.085	787.836	497.629	263.631	521.058	0.0743873	0.25651	0.749006	0.447529	1.62752	0.27918	13075.7	257.475
1.5075	7715.21	546.924	1240.7	305.362	1056.47	648.294	7.34564	51.4931	0.0286031	0.823103	0.912005	0.788134	0.945073	4.32624	10022.3	210.412
1.5225	6234.8	595.203	451.472	625.825	1154.99	677.499	273.629	292.509	0.464717	0.781073	-0.769113	0.773768	0.88553	0.464254	8117.68	215.518
1.5375	6915.93	517.457	666.869	828.086	321.502	686.056	109.652	148.93	0.606996	0.4387	-0.23657	1.44418	1.22046	0.477363	8010.73	208.943
1.5525	7398.67	487.511	810.957	530.749	550.785	587.623	70.7086	194.114	0.454616	0.384467	-0.563575	0.465724	-1.04255	0.814125	8829.62	210.219
1.5675	6788.55	795.298	2256.62	1220.47	448.312	556.713	3.14277	13.6081	0.927157	0.10864	0.0571747	0.784914	-0.356129	2.53849	9493.66	222.286
1.5825	8868.56	620.773	807.876	1179.72	461.241	826.62	112.348	149.177	0.942978	0.20382	0.0179685	0.990825	1.67514	0.346912	10251.1	241.106
1.5975	8183.55	682.992	346.61	387.156	2132.22	697.067	301.591	188.487	0.858459	0.282246	-0.574774	0.248192	1.45713	0.228273	10960.3	243.001
1.6125	9248.29	686.496	711.717	543.356	1670.12	830.303	30.3882	101.547	0.434896	0.391027	-0.763358	0.390879	1.12021	0.563134	11665.8	255.1
1.6275	9808.84	507.719	1078.74	652.887	411.362	424.156	203.905	385.281	0.414262	0.37447	-0.199223	0.895931	-1.14352	0.474823	11495.3	229.851
1.6425	9380.84	635.956	1575.37	842.696	805.481	654.263	45.2116	74.8259	0.751899	0.137526	-0.29198	0.313137	-0.517136	0.903808	11814.8	253.114
1.6575	9470.03	625.217	1532.48	821.551	1272.32	769.16	1.36827	15.9089	0.752728	0.132121	-0.458699	0.180843	1.33401	2.70033	12277.6	258.529
1.6725	9957.47	860.806	619.777	364.899	2092.61	944.067	41.7403	147.443	0.152261	0.604256	-1.0856	0.582872	1.51483	1.0813	12713.2	266.172
1.6875	11339.4	680.893	963.403	723.345	1321.61	757.081	29.0902	41.2369	0.973586	0.15255	-0.290772	0.159765	0.871558	0.9115	13648.7	272.503
1.7025	11886.4	930.304	341.151	303.335	1927.08	898.369	252.009	247.018	0.383311	0.600072	-1.01864	0.585007	1.37122	0.59564	14405.4	285.1
1.7175	12284.7	693.224	831.575	608.268	1942.79	826.767	8.81727	30.8881	0.804889	0.213586	-0.589063	0.188682	-2.05645	1.43463	15069.5	282.417
1.7325	13786	823.082	1324.52	1067.87	295.209	520.094	177.922	175.101	1.00165	0.134289	-0.0477988	0.700046	-0.672377	0.299157	15584.9	282.643
1.7475	12614.6	675.861	793.486	736.744	1060.31	747.286	7.60063	18.6754	1.27233	0.153088	-0.301663	0.128104	0.17304	1.74273	14476.6	277.808
