10.8497 38.7 10.4 7.2  0
10.8589 49.8 10.7 9.3  0
10.8695 65.6 12.4 12.2 0
10.8785 39.2 12.4 7.3 0
10.8836 34.5  9.8 6.4 0
10.8889 13.5  8.8 4.5 0
10.8985 10.5  8.9 3.5 0
10.9011 21.4  8.7 5.3 0
10.9077 -3.5 11.1 2.6 0
10.9275 11.9  9.2 4.2 0
10.9575  7.4 10.1 3.4 0
10.9775  8.7 10.0 3.2 0
10.9919 -3.1  8.2 2.5 0
11.0068 -11.2 8.6 4.6 0
11.0164 31.1 17.8 5.8 0
11.0175  5.1 12.3 3.4 0
11.0220  1.3 12.4 4.3 0
10.8686 51.3 5.7 9.5 0
10.8633 47.8 3.3 8.9 0
10.8667 50.6 3.3 9.4 0
